시군명,도서관명,운영기관명,운영방법,소재지주소,전화번호,개관일자,홈페이지주소,자료실개방시간정보,열람실개방시간정보,자료실휴무일자정보,열람실휴무일자정보,자료실개관일수,열람실개관일수,국내도서자료수,국외도서자료수,비도서자료수,전자자료수,연속간행물자료수,WGS84위도,WGS84경도
남양주시,화도도서관,지자체,지자체직영,경기도 남양주시 화도읍 수레로1260번길 33경기도 남양주시 화도읍 수레로1260번길 33,031-590-4587,2003-09-25,http://lib.nyj.go.kr/hwado,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이자료실,디지털실)/주말및휴일09:00018:00(문헌정보실,어린이자료실,디지털실)",평일및휴일09:00~22:00,"1/3주금요일,1월1일(신정),설·추석연휴","1/3주금요일,1월1일(신정),설·추석연휴",305,305,123049,4963,3083,0,121,37.6501382087,127.3058106072
남양주시,진접푸른숲도서관,지자체,지자체직영,경기도 남양주시 진접읍 해밀예당2로 35경기도 남양주시 진접읍 해밀예당2로 35,031-590-5330,2014-03-27,http://lib.nyj.go.kr/jinjeopgw,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이,디지털자료실)/휴일09:00~18:00(어린이,디지털,문헌정보실)",평일및휴일09:00~22:00,"2/4주월요일,1월1일(신정),설·추석연휴","2/4주월요일,1월1일(신정),설·추석연휴",313,313,90578,8227,2133,0,120,37.7156688262,127.1929268173
안산시,안산미디어라이브러리,지자체,지자체직영,경기도 안산시 단원구 광덕1로 198(고잔동),031-481-3961,2016-06-30,http://lib.ansan.go.kr,"제2영어자료실평일09:00~22:00주말09:00~18:00/제1영어자료실,미디어자료실평일및주말09:00~18:00/미디어편집실,영상및음향스튜디오평일및토요일09:00~18:00,일요일운영안함",해당없음,매주금요일및법정공휴일,해당없음,295,,4228,34807,7743,16413,58,37.3072665536,126.8311576889
안산시,일동도서관,지자체,지자체직영,경기도 안산시 상록구 구룡로 71(일동),031-481-3714,2011-10-11,http://lib.ansan.go.kr,평일및주말09:00~18:00,평일및주말09:00~18:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,31424,74,730,0,24,37.3154299846,126.8717134306
안산시,단원어린이도서관,지자체,지자체직영어린이,경기도 안산시 단원구 화정로 30(초지동)경기도 안산시 단원구 화정로 30(초지동),031-481-2678,2007-11-22,http://lib.ansan.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,295,,106805,18330,3774,0,64,37.3311026661,126.8160351109
평택시,팽성도서관,지자체,지자체직영,경기도 평택시 팽성읍 안정로95번길 15-25경기도 평택시 팽성읍 안정로95번길 15-25,031-8024-5481,1994-05-27,www.ptlib.go.kr,"평일09:00022:00(일반,어린이자료실)09:00018:00(디지털자료실)주말09:00018:00(전체자료실)",평일/주말09:00~24:00(휴관일제외),매월1/3주월요일및법정공휴일,매월1/3주월요일및법정공휴일,325,325,70851,5100,6799,0,65,36.9649140163,127.0518056794
평택시,진위도서관,지자체,지자체직영,경기도 평택시 진위서로 137경기도 평택시 진위서로 137,031-8024-7474,2017-03-24,www.ptlib.go.kr,평일10:00~19:00휴일(토)09:00~18:00,해당없음,"매주일,월요일및법정공휴일",해당없음,252,,42584,3896,1138,0,28,37.1066891303,127.0783541837
안양시,석수도서관,지자체,지자체직영,경기도 안양시 만안구 양화로217번길 34 (석수동),031-8045-6104,2003-12-19,lib.anyang.go.kr,"평일09:00022:00(관외대출실),09:00018:00(어린이도서관,디지털도서관,참고연속간행물실,다문화자료실)/주말09:00017:00",하절기07:00~23:00동절기08:00~23:00,매주월요일및법정공휴일,"1,3주월요일및법정공휴일",300,316,430279,22370,6317,45714,217,37.4116135792,126.9026414000
안양시,벌말도서관,지자체,지자체직영,경기도 안양시 동안구 흥안대로434번길 19-27(평촌동),031-8045-6301,2014-03-26,lib.anyang.go.kr,"평일09:00~20:00(종합자료실),09:00~18:00(어린이자료실,디지털자료실)/주말09:00~17:00",해당없음,매주금요일및법정공휴일,해당없음,295,,56189,4288,1465,0,90,37.3938368014,126.9764300519
시흥시,"소래빛도서관(구,대야어린이도서관)",지자체,지자체직영,경기도 시흥시 비둘기공원로 25경기도 시흥시 비둘기공원로 25,031-310-5240,2006-08-25,https://lib.siheung.go.kr/,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실)/주말09:00~18:00(종합자료실,어린이자료실)",해당없음,매주월요일및법정공휴일,해당없음,294,,101876,4907,1456,0,19,37.4438608724,126.7925925521
김포시,양곡도서관,지자체,지자체직영,"경기도 김포시 양곡4로 197번길 40, 양곡도서관경기도 김포시 양곡4로 197번길 40, 양곡도서관",031-5186-4830,2012-07-03,http://www.gimpo.go.kr/lib/index.do,"평일09:00~22:00(종합자료실),09:00~20:00(어린이자료실),토일09:00~17:00",해당없음,매주금요일및법정공휴일,해당없음,295,,103062,530,2077,0,120,37.6616388036,126.6314404691
김포시,마산도서관,지자체,지자체직영,경기도 김포시 김포한강7로22번길 174-6(마산동)경기도 김포시 김포한강7로22번길 174-6(마산동),031-5186-4890,2021-09-30,http://www.gimpo.go.kr/lib/index.do,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실),토일09:00~17:00",해당없음,매주월요일및법정공휴일,해당없음,300,,61311,1129,0,0,108,37.6424200798,126.6396892782
파주시,교하도서관,지자체,지자체직영,경기도 파주시 숲속노을로 256경기도 파주시 숲속노을로 256,031-940-5153,2008-07-15,lib.paju.go.kr,"평일09:00~22:00(문헌정보실),09:00~18:00(어린이실,멀티미디어실)/주말09:00~18:00",해당없음,"둘째,넷째,다섯째월요일및법정공휴일",해당없음,321,,195349,5275,8642,0,316,37.7233517989,126.7123057402
파주시,한빛도서관,지자체,지자체직영,경기도 파주시 와석순환로 94경기도 파주시 와석순환로 94,031-940-5777,2013-09-10,lib.paju.go.kr,평일09:00~22:00(종합자료실)평일(어린이자료실)/토·일09:00~18:00,해당없음,"둘째,넷째,다섯째월요일및법정공휴일",해당없음,321,,77731,25110,0,0,100,37.7119759646,126.7494121149
파주시,해솔도서관,지자체,지자체직영,경기도 파주시 해솔로34 경기도 파주시 해솔로34,031-940-5140,2011-09-22,lib.paju.go.kr,가족자료실평일09:00~22:00어린이자료실평일09:00~18:00주말09:00~18:00,해당없음,"매월1,3,5째주월요일및법정공휴일",해당없음,322,,78929,2734,0,0,118,37.7266862356,126.7481289086
파주시,탄현도서관,지자체,지자체직영,경기도 파주시 방촌로 649번길 24-7경기도 파주시 방촌로 649번길 24-7,031-940-8457,2016-01-27,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,17638,540,0,0,33,37.8024667694,126.7161234951
파주시,가람도서관,지자체,지자체위탁,경기도 파주시 가람로 116번길 170경기도 파주시 가람로 116번길 170,031-949-2552,2014-03-12,lib.paju.go.kr/grlib,종합자료실평일09:00~22:00어린이자료실09:00~18:00주말(종합/어린이)09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,299,,54465,1457,10243,0,117,37.7305259946,126.7638641175
파주시,조리도서관,지자체,지자체위탁,경기도 파주시 조리읍 내산길 29경기도 파주시 조리읍 내산길 29,031-944-2945,2010-07-28,lib.paju.go.kr/jrlib,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당사항없음,299,,44308,1646,0,0,44,37.7475135137,126.8066020393
파주시,물푸레도서관,지자체,지자체위탁,경기도 파주시 청석로 360경기도 파주시 청석로 360,031-944-5951,2012-12-27,lib.paju.go.kr/mplib,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,299,,46163,551,0,0,43,37.7340490153,126.7202386749
파주시,파평도서관,지자체,지자체직영,"경기도 파주시 파평면 청송로 189-21, 3층경기도 파주시 파평면 청송로 189-21, 3층",031-940-5990,2018-12-04,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,11438,23,0,0,21,37.9218952489,126.8376216208
파주시,월롱도서관,지자체,지자체직영,"경기도 파주시 월롱면 엘지로 17, 2층경기도 파주시 월롱면 엘지로 17, 2층",031-940-8570,2019-04-19,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,11373,0,0,0,29,37.7992890615,126.7891937544
파주시,술이홀도서관,지자체,지자체직영,경기도 파주시 파주읍 슬이홀로 295 3층경기도 파주시 파주읍 슬이홀로 295 3층,031-940-5082,2020-07-21,lib.paju.go.kr,평일및주말09:00~18:00,해당없음,매주월요일및법정공휴일,해당없음,300,,14385,190,0,0,36,37.8307460041,126.8199828533
파주시,광탄도서관,지자체,지자체직영,경기도 파주시 광탄면 심궁로 23경기도 파주시 광탄면 심궁로 23,031-940-5825,2022-06-28,lib.paju.go.kr,"평일09:00~20:00(일반자료실),09:00~18:00(어린이실·창작실)",해당없음,매주월요일및법정공휴일,해당없음,146,146,26380,1682,0,0,73,37.7800996560,126.8532314545
의정부시,의정부정보도서관,지자체,지자체직영,경기도 의정부시 의정로 41경기도 의정부시 의정로 41,031-828-8700,2003-12-16,www.uilib.go.kr,"문헌정보실:09:00~21:00,09:00~18:00(주말)꾸러기열람실,디지털정보실:09:00~18:00","평일07:00~23:00,주말07:00~21:00","매주월요일,법정공휴일","매주월요일,법정공휴일",296,300,175628,11637,9771,88,153,37.7365807656,127.0338704638
의정부시,의정부영어도서관,지자체,지자체직영,경기도 의정부시 회룡로 79경기도 의정부시 회룡로 79,031-828-8710,2007-05-04,www.uilib.go.kr,09:00~18:00,해당없음,"매주월요일,법정공휴일",해당없음,156,,67400,12349,1402,0,462,37.7265382610,127.0426258014
의정부시,의정부가재울도서관,지자체,지자체직영,경기도 의정부시 평화로 633경기도 의정부시 평화로 633,031-828-8660,2017-12-22,www.uilib.go.kr,평일08:00~20:00,해당없음,"매주토,일및법정공휴일",해당없음,248,,28904,0,53,0,18,37.7483744241,127.0442054562
의정부시,의정부음악도서관,지자체,지자체직영,경기도 의정부시 장곡로280경기도 의정부시 장곡로280,031-828-4850,2021-06-03,www.uilib.go.kr,"평일10:00~21:00,휴일10:00~18:00",해당없음,"매주월요일,법정공휴일",해당없음,300,,10634,,13096,240394,24,37.7284466247,127.0537465124
광주시,중앙도서관,지자체,지자체직영,경기도 광주시 문화로 82경기도 광주시 문화로 82,031-760-5678,2007-02-28,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00,정기휴관일09:00~18:00(법정공휴일미운영)","매주월요일,법정공휴일",법정공휴일,301,330,287946,24671,21643,14826,139,37.4106654734,127.2530717795
광주시,오포도서관,지자체,지자체직영,경기도 광주시 오포읍 오포로 885경기도 광주시 오포읍 오포로 885,031-760-5697,2010-02-26,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주금요일,법정공휴일","매주금요일,법정공휴일",295,295,94948,5899,4223,0,75,37.3693800219,127.2313875066
광주시,초월도서관,지자체,지자체직영,경기도 광주시 초월읍 무들로 3-26경기도 광주시 초월읍 무들로 3-26,031-760-5688,2013-06-26,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주금요일,법정공휴일","매주금요일,법정공휴일",295,295,94599,6513,2571,0,77,37.3873839996,127.2910931650
광주시,곤지암도서관,지자체,지자체직영,경기도 광주시 곤지암읍 곤지암로 11번길 47경기도 광주시 곤지암읍 곤지암로 11번길 47,031-760-5666,2010-02-26,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주월요일,법정공휴일","매주월요일,법정공휴일",301,301,89320,3943,4422,0,78,37.3490265572,127.3410144070
광주시,능평도서관,지자체,지자체직영,경기도 광주시 창뜰아랫길 6경기도 광주시 창뜰아랫길 6,031-760-5912,2016-12-28,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00","평일,주말08:00~22:00","매주월요일,법정공휴일","매주월요일,법정공휴일",301,301,71137,5454,1808,0,81,37.3502868402,127.1668713605
광주시,양벌도서관,지자체,지자체직영,경기도 광주시 오포읍 양벌로 195-25경기도 광주시 오포읍 양벌로 195-25,031-760-4130,2021-12-23,http://lib.gjcity.go.kr,"(문헌자료실)평일09:00~22:00,주말09:00~18:00(어린이실)평일,주말09:00~18:00",해당없음,"매주월요일,법정공휴일",해당없음,300,,17439,1040,143,0,25,37.3790906591,127.2576934473
광주시,퇴촌도서관,지자체,지자체위탁,경기도 광주시 퇴촌면 탑골길 37경기도 광주시 퇴촌면 탑골길 37,031-768-5205,2022-10-14,lib.gjcity.go.kr,"(문헌자료실)평일9~22시,주말9~18시(어린이실)평일,주말9~18시",해당없음,"매주월요일,법정공휴일",해당없음,67,,19663,521,0,0,24,37.4669545577,127.3107522746
광명시,광명도서관,지자체,지자체직영,경기도 광명시 원광명안로 48경기도 광명시 원광명안로 48,02-2680-6541,2004-10-28,gmlib.gm.go.kr,"평일09:00~18:00(푸름이도서관,연속간행물실)/09:00~20:00(디지털자료실,메이커스페이스)/09:00~22:00(인문자연과학실,어문학실)/토일09:00~17:00(푸름이도서관,연속간행물실,디지털자료실,메이커스페이스,인문자연과학실,어문학실)",07:00~23:00,매주금요일및법정공휴일,매주금요일및법정공휴일,300,300,237385,11657,14906,12431,234,37.4653532721,126.8514294536
광명시,철산도서관,지자체,지자체직영,경기도 광명시 철산로 56경기도 광명시 철산로 56,02-2680-6820,2013-03-11,gmlib.gm.go.kr,"평일09:00~18:00(어린이실)/09:00~22:00(종합자료실)/09:00~20:00(디지털실)/토일09:00~17:00(어린이실,종합자료실,디지털실)",07:00~23:00,매주월요일및법정공휴일,매주월요일및법정공휴일,305,295,139787,12328,5056,14,245,37.4770228014,126.8725684920
광명시,소하도서관,지자체,지자체직영,경기도 광명시 소하일로 7경기도 광명시 소하일로 7,02-2680-0900,2016-06-13,gmlib.gm.go.kr,"평일09:00~18:00(유아실,어린이실)/09:00~22:00(종합자료실)/토일09:00~17:00(유아실,어린이실,종합자료실)",07:00~22:00,매주월요일및법정공휴일,매주월요일및법정공휴일,305,305,138388,7858,5450,0,267,37.4454569829,126.8879923302
광명시,충현도서관,지자체,지자체직영,경기도 광명시 충현로42번길 19경기도 광명시 충현로42번길 19,02-2680-6111,2009-03-02,gmlib.gm.go.kr,"평일09:00~18:00(유아·어린이실)/09:00~22:00(종합자료실)/토일09:00~17:00(유아·어린이실,종합자료실)",해당없음,매주금요일및법정공휴일,해당없음,295,,49473,11478,224,0,51,37.4340468758,126.8847394473
하남시,나룰도서관,지자체,지자체직영,경기도 하남시 덕풍북로 180경기도 하남시 덕풍북로 180,031-790-6887,2009-09-22,www.hanamlib.go.kr/nalib,"평일09:00~22:00(일반자료실,디지털자료실)09:00~18:00(어린이자료실)토일09:00~18:00(일반자료실,디지털자료실,어린이자료실)",08:00~23:00,매주월요일및일요일을제외한법정공휴일,매주월요일및법정공휴일,304,304,194056,11778,6198,0,94,37.5533672993,127.2084364811
하남시,신장도서관,지자체,지자체직영,경기도 하남시 하남대로 740경기도 하남시 하남대로 740,031-790-6945,1996-06-01,www.hanamlib.go.kr/silib,"평일09:00~22:00(종합자료실,디지털자료실,이음)주말09:00~18:00평일/주말09:00~18:00(어린이자료실)",열람실평일/주말08:00~23:00,리모델링으로임시휴관,리모델링으로임시휴관,10,9,154977,7019,9060,0,60,37.5378874277,127.2143487762
수원시,경기중앙교육도서관,경기도교육청,교육청직영,경기도 수원시 장안구 조원로 18,031-240-4064,1970-07-01,https://lib.goe.go.kr/gg,"평일09:00~20:00(종합자료실),09:00~18:00(디지털자료실,어린이자료실),휴일09:00~17:00(종합자료실,디지털자료실,어린이자료실)","평일08:00~22:00,휴일08:00~20:00",매주월요일및법정공휴일,매주월요일및법정공휴일,298,298,166667,8964,29911,38524,444,37.2985571116,127.0224155521
평택시,경기평택교육도서관,경기도교육청,교육청직영,경기도 평택시 서정북로 125번길 103,031-8054-8401,1986-11-05,https://lib.goe.go.kr/pt,"평일09:00~20:00(종합자료실),09:00~18:00(어린이자료실,디지털자료실,청소년실)주말09:00~17:00(종합자료실,어린이자료실,디지털자료실,청소년실)","평일08:00~22:00,주말09:00~17:00",매주월요일및법정공휴일,매주월요일및법정공휴일,296,300,112749,4925,6134,0,290,37.0728400316,127.0632196669
광주시,경기광주교육도서관,경기도교육청,교육청직영,경기도 광주시 경안안길 58번길 3,031-768-6923,1990-09-10,https://lib.goe.go.kr/gj,"평일09:00019:00(종합자료실,디지털자료실,연속간행물실),09:00018:00(어린이실),휴일09:00017:00(종합자료실,디지털자료실,연속간행물실,어린이실)","평일09:00~22:00,휴일09:00~22:00",매주월요일및법정공휴일,매주월요일및법정공휴일,295,295,102413,3225,7266,0,200,37.4108684036,127.2552972217
여주시,경기여주가남교육도서관,경기도교육청,교육청직영,경기도 여주시 가남읍 태평2길 28-7,031-882-1066,2017-02-23,https://lib.goe.go.kr/gn/,"평일09:00~20:00(종합자료실),평일09:00~18:00(어린이실),주말09:00~17:00(종합자료실,어린이실)",해당없음,매주월요일및법정공휴일,해당없음,299,,78773,1442,3210,0,72,37.2046209280,127.5459334797
포천시,경기포천교육도서관,경기도교육청,교육청직영,경기도 포천시 중앙로 92-6,031-531-8751,1989-07-21,https://lib.goe.go.kr/pc,"평일09:00~19:00(종합자료실),09:00~18:00(어린이실,청소년자료실,디지털자료실),휴일09:00~17:00(종합자료실,어린이실,청소년자료실,디지털자료실)","평일09:00~21:00,휴일09:00~20:00",매주월요일및법정공휴일,매주월요일및법정공휴일,294,294,67385,3762,854,0,207,37.8945308852,127.2017959858
김포시,경기김포교육도서관,경기도교육청,교육청직영,경기도 김포시 봉화로 68,031-984-3536,1985-11-09,https://lib.goe.go.kr/gimpo,"평일09:00~18:00(종합자료실,어린이실,디지털자료실),휴일09:00~17:00(종합자료실,어린이실,디지털자료실)","평일09:00~22:00,휴일09:00~21:00",매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,92773,4139,7033,0,159,37.6211809289,126.7113453661
과천시,경기과천교육도서관,경기도교육청,교육청직영,경기도 과천시 도서관길 36,02-3677-0371,1984-02-24,https://lib.goe.go.kr/kwa,"평일09:00~20:00(종합정보자료실),평일09:00~18:00(어린이실,디지털자료실),휴일09:00~17:00(종합정보자료실,어린이실,디지털자료실)","평일07:00~22:00,휴일07:00~22:00",매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,176259,14130,18364,3374,411,37.4323407549,126.9965868188
성남시,경기성남교육도서관,경기도교육청,교육청직영,경기도 성남시 수정구 공원로 370번길 26,031-730-3500,1983-07-05,https://lib.goe.go.kr/sn,"평일09:00~22:00(자료공간,청소년공간,정보공간),평일09:00~18:00(어린이공간),휴일09:00~17:00(자료공간,어린이공간,청소년공간,정보공간)","평일09:00~22:00,휴일09:00~22:00",매주월요일및법정공휴일,매주월요일및법정공휴일,299,299,223761,8104,14748,8525,498,37.4466407635,127.1500969990
의정부시,경기의정부교육도서관,경기도교육청,교육청직영,경기도 의정부시 체육로 265-25,031-836-9583,2006-10-10,https://lib.goe.go.kr/ujb,"평일09:00~20:00(종합자료실),09:00~18:00(어린이자료실),휴일09:00~17:00(종합자료실,어린이자료실)",해당없음,매주월요일및법정공휴일,해당없음,265,,104577,9813,5412,0,196,37.7629078679,127.0360327196
수원시,경기평생교육학습관,경기도교육청,교육청직영,경기도 수원시 권선구 권중로 55,031-259-1086,2008-05-30,http://www.gglec.go.kr,"평일09:00~20:00(어문학/간행물실,인문사회자연과학실),09:00~18:00(어린이실,멀티미디어실),휴일09:00~17:00(어문학/간행물실,인문사회자연과학실,어린이실,멀티미디어실)*365스마트도서관:365일연중무휴","평일07:00~22:00,휴일07:00~22:00",매주월요일및법정공휴일,매주월요일및법정공휴일,297,297,685188,11814,7993,6654,247,37.2523003921,127.0321346238
수원시,선경도서관,지자체,지자체직영,경기도 수원시 팔달구 신풍로23번길 68(신풍동),031-228-4721,1995-04-27,www.suwonlib.go.kr/sk,"평일09:00~18:00(수원학자료실,어린이실)평일09:00~22:00(종합자료실)토요일09:00~18:00(수원학자료실)주말09:00~18:00(종합자료실,어린이실)",07:00~23:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,461989,8958,23893,22478,215,37.2838875367,127.0104150944
수원시,중앙도서관,지자체,지자체직영,경기도 수원시 팔달구 팔달산로 318(교동),031-228-4788,1980-07-02,www.suwonlib.go.kr/ct,"평일09:00~18:00(어린이실),09:00~22:00(종합자료실)주말09:00~18:00(종합자료실,어린이실)",07:00~23:00,매주금요일및법정공휴일,매주금요일및법정공휴일,222,222,259516,2507,11446,0,180,37.2735917508,127.0121398483
수원시,화서다산도서관,지자체,지자체직영,경기도 수원시 팔달구 화양로68번길 7-35(화서동),031-228-3545,2016-06-30,www.suwonlib.go.kr/hd,"평일09:00~18:00(어린이실),07:00~23:00(종합자료실)주말09:00~18:00(어린이실),07:00~21:00(종합자료실)",해당없음,매주월요일및법정공휴일,해당없음,300,,73390,4280,0,0,134,37.2856629403,126.9974302043
수원시,호매실도서관,지자체,지자체직영,경기도  수원시 권선구 칠보로 169 (호매실동),031-228-4658,2014-12-16,www.suwonlib.go.kr/hms,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실),07:00~23:00(정기간행물실)주말09:00~18:00(종합자료실,어린이자료실),07:00~21:00(정기간행물실)",해당없음,매주월요일및법정공휴일,해당없음,300,,116825,4568,0,0,114,37.2664151547,126.9579148455
수원시,서수원도서관,지자체,지자체직영,경기도 수원시 권선구 탑동로57번길 35(탑동),031-228-4747,2006-03-08,www.suwonlib.go.kr/seo,평일09:00~22:00(종합자료실)평일09:00~18:00(어린이실)주말09:00~18:00(종합자료실)주말09:00~18:00(어린이실),07:00~23:00,매주금요일및법정공휴일,매주금요일및법정공휴일,235,235,213376,7811,7560,0,130,37.2730951249,126.9720224909
수원시,한림도서관,지자체,지자체직영,경기도 수원시 권선구 동수원로25번길 32-52(권선동),031-228-4858,2014-06-24,www.suwonlib.go.kr/hl,"평일09:00~18:00(어린이실),07:00~23:00(종합자료실)주말09:00~18:00(어린이실),07:00~21:00(종합자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,77395,1994,0,0,93,37.2376062470,127.0249987869
수원시,버드내도서관,지자체,지자체직영,경기도 수원시 권선구 세권로94번길 29(세류동),031-228-4866,2014-11-28,www.suwonlib.go.kr/bdn,"평일09:00~18:00(어린이실),07:00~23:00(종합자료실)주말09:00~18:00(어린이실),07:00~21:00(종합자료실)",해당없음,매주월요일및법정공휴일,해당없음,300,,84889,1229,0,0,95,37.2568186703,127.0147853432
수원시,북수원도서관,지자체,지자체직영,경기도 수원시 장안구 만석로 65(정자동),031-228-4779,2006-03-09,www.suwonlib.go.kr/buk,"평일09:00~18:00(어린이자료실),09:00~22:00(종합자료실)주말09:00~18:00(어린이자료실,종합자료실,디지털자료실)",07:00~23:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,211674,6414,6767,0,145,37.2976666278,126.9883578043
수원시,일월도서관,지자체,지자체직영,경기도 수원시 장안구 일월천로 77 (천천동),031-228-4890,2015-06-02,www.suwonlib.go.kr/iw,"평일09:00~18:00(어린이실),07:00~23:00(종합자료실)주말09:00~18:00(어린이실),07:00~21:00(종합자료실)",해당없음,매주금요일및법정공휴일,해당없음,296,,91042,2494,0,0,111,37.2868939606,126.9777924103
수원시,광교홍재도서관,지자체,지자체직영,경기도 수원시 영통구 대학로 88(이의동),031-228-4639,2014-12-23,www.suwonlib.go.kr/gh/,"평일09:00~22:00(제1,2자료실),09:00~18:00(어린이자료실)주말09:00~18:00(제1,2자료실,어린이자료실)",07:00~23:00,매주월요일및법정공휴일,매주월요일및법정공휴일,300,300,115693,6239,0,0,107,37.3029460087,127.0474265563
수원시,영통도서관,지자체,지자체직영,경기도 수원시 영통구 청명로 151(영통동),031-228-4756,1999-07-21,www.suwonlib.go.kr/yt/,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실)주말09:00~18:00(종합자료실,어린이자료실)",07:00~23:00,매주월요일및법정공휴일,매주월요일및법정공휴일,297,297,276538,18335,10088,0,116,37.2571566298,127.0720363605
수원시,태장마루도서관,지자체,지자체직영,경기도 수원시 영통구 태장로 46(망포동),031-228-4833,2011-08-25,www.suwonlib.go.kr/tm,"평일09:00~22:00(문헌정보자료실,디지털자료실),09:00~18:00(어린이자료실)주말09:00~18:00(어린이자료실,문헌정보자료실,디지털자료실)",07:00~23:00,매주금요일및법정공휴일,매주금요일및법정공휴일,296,296,128158,3444,0,0,99,37.2386994015,127.0510466479
수원시,매여울도서관,지자체,지자체직영,경기도 수원시 영통구 효원로 415(매탄동),031-228-3571,2018-05-11,www.suwonlib.go.kr/myu,"평일09:00~22:00(종합자료실),09:00~18:00(어린이자료실),07:00~23:00(정기간행물실)주말09:00~18:00(어린이자료실,종합자료실),07:00~21:00(정기간행물실)",해당없음,매주금요일및법정공휴일,해당없음,296,,49568,2499,0,0,66,37.2593273709,127.0473606196
수원시,망포글빛도서관,지자체,지자체직영,경기도 수원시 영통구 망포로 100 (망포동),031-228-4288,2019-04-29,www.suwonlib.go.kr/mpgb,"평일07:00~23:00(종합자료실),09:00~18:00(어린이자료실)주말07:00~21:00(종합자료실),09:00~18:00(어린이자료실)",해당없음,매주월요일및법정공휴일,해당없음,300,,46859,2132,0,0,81,37.2407114149,127.0444616676

