,사업장명,주소,위도,경도
1234,카페소소한,"경기도 평택시 모곡동 287-12 외 2필지(287-4,288-5) 1동 1층 ",37.0298097,127.0739018
1235,매머드익스프레스 에이스퍼스트고덕점,경기도 평택시 고덕동 2048-2 에이스 퍼스트 고덕 145호 ,37.0457133,127.0530162
1236,카페디라운지,"경기도 평택시 도일동 995-5 외 5필지(995-8,995-11,995-33,995-34,995-35) 빅토리 골프클럽 제1동 1층 ",37.0416303,127.0996436
1240,카페456,경기도 평택시 안중읍 안중리 451-6 ,36.9839353,126.9346465
1241,초롱박카페,경기도 평택시 안중읍 현화리 831 붐붐프라자 ,36.9789933,126.9191019
1242,날쌘카페(송탄점),경기도 평택시 서정동 835-10 1층 일부호,37.0665838,127.0556943
1247,세븐일레븐 청북중앙로점,경기도 평택시 청북읍 삼계리 501-1 ,37.0445323,126.9017085
1256,일리터살롱,경기도 평택시 서정동 303-6 서정역꿈의도시두드림주상복합 103호,37.0593466,127.0547177
1257,조그만카페,경기도 평택시 지산동 864-3 1층 ,37.0739573,127.0587374
1259,가유카페,경기도 평택시 안중읍 송담리 829-10 ,36.9809877,126.9294152
1264,일루스터(ILLUSTER),경기도 평택시 신장동 217-15 외 1필지(217-18) 1동 101호,37.0805412,127.0550061
1265,케쿠룸(KEKU ROOM),경기도 평택시 비전동 817-6 ,36.9963717,127.1037054
1266,매머드익스프레스 평택고덕점,"경기도 평택시 고덕면 0 고덕국제화지구 FD11 2-1, 104호 ",,
1272,양굽당,경기도 평택시 용이동 487-8 ,37.0001282,127.1507506
1274,멍청하개,경기도 평택시 안중읍 현화리 831 붐붐프라자 ,36.9789933,126.9191019
1275,빈스커피,경기도 평택시 진위면 청호리 342-1 105호 ,37.1234422,127.0821736
1278,꿈이크는일터,경기도 평택시 신대동 240-1 ,37.0000261,127.0614633
1281,금정다방(까페),경기도 평택시 지제동 302-12 열린타운C ,37.0234722,127.0557727
1282,커피볶는집 커피본좌,경기도 평택시 포승읍 도곡리 1142-13 ,36.9886527,126.8458182
1283,이디야 평택성모병원점,경기도 평택시 세교동 439 ,37.0088405,127.0733854
1287,봉명동내커피(평택송탄점),경기도 평택시 서정동 1103-13 1층 ,37.0647701,127.0666152
1289,만랩커피 평택소사벌점,경기도 평택시 비전동 1098-1 희성프라자 ,37.0013791,127.1144271
1290,빽다방 서정리역점,경기도 평택시 서정동 318-15 1층 ,37.0569322,127.0545917
1291,메가엠지씨커피 평택더샵센트럴,경기도 평택시 동삭동 0 ,,
1295,원두막,경기도 평택시 청북읍 어연리 906 평택 스마트팩토리 ,37.0493042,126.9758814
1296,률 컴퍼니 (작은 식탁),경기도 평택시 비전동 1046-10 ,37.0028771,127.1109945
1297,플라이북,경기도 평택시 비전동 1104 ,36.9991678,127.1125291
1298,할리스 평택이충DT점,"경기도 평택시 이충동 59 외1필지(59-3), A동 1~2층 ",37.0555259,127.0743448
1300,던킨평택비전점,경기도 평택시 비전동 1103 가로수빌딩 ,36.9988583,127.1136204
1301,달리는커피 동삭센트럴파크점,경기도 평택시 동삭동 0 ,,
1306,비앤허니벌이랑꿀이랑,경기도 평택시 현덕면 대안리 15 ,36.9351743,126.9582186
1308,소우커피,경기도 평택시 죽백동 359-1 ,37.0108905,127.1189638
1309,한국농업경영인평택시연합회,경기도 평택시 오성면 숙성리 95-3 ,37.0146051,126.9811593
1311,카페37.2도(CAFE 37.2℃),경기도 평택시 죽백동 771-1 ,37.0038069,127.1192789
1313,평택로얄블루카페,경기도 평택시 평택동 63-3 ,36.9935759,127.0861709
1314,제이엔씨워시조아,경기도 평택시 포승읍 만호리 573-4 ,36.9772217,126.8425955
1317,MEASURE(메저),경기도 평택시 가재동 105-4 1층 ,37.0407104,127.0882626
1318,할리스커피 평택지산점,"경기도 평택시 지산동 808-4 가이아프레지던스 101,102호",37.0788490,127.0558877
1321,카페 로스팅 빈스(CAFE ROASTING BEANS),경기도 평택시 유천동 481-9 ,36.9708856,127.1094601
1324,카페험프리즈,경기도 평택시 팽성읍 신대리 143-2 ,36.9495918,127.0067452
1326,"오늘도,숨",경기도 평택시 청북읍 옥길리 1161-2 ,37.0179177,126.9174724
1330,스타벅스평택대DT점,경기도 평택시 용이동 606-2 ,36.9933221,127.1346730
1337,"오늘도, 카페일리터 용이점",경기도 평택시 용이동 444-5 ,36.9981711,127.1364943
1339,드림카페,경기도 평택시 장당동 52-7 금성주유소 가동 1층 ,37.0436963,127.0631311
1347,느티나무카페,경기도 평택시 비전동 610 평택시립도서관 ,36.9958289,127.0937140
1352,컴포즈커피(평택서정점),경기도 평택시 서정동 332-24 1층 ,37.0567941,127.0556032
1354,카페온실,경기도 평택시 안중읍 송담리 833-1 ,36.9812716,126.9281143
1358,쉐이크테일,경기도 평택시 비전동 1100-2 트러스트원 빌딩 ,37.0005537,127.1142816
1367,효커피,경기도 평택시 진위면 갈곶리 151 1동 1층 ,37.1262100,127.0767390
1369,도대리카페,경기도 평택시 현덕면 도대리 176-48 ,36.9551607,126.9041627
1371,카페썬샤워,경기도 평택시 도일동 1165-6 1층 ,37.0389416,127.0983712
1372,메가엠지씨커피 평택장당점,"경기도 평택시 이충동 612-4 외1필지 612-5, 1동 1층 ",37.0517977,127.0570256
1373,세라젬웰카페 평택소사벌점,경기도 평택시 비전동 1090-4 소사벌 어반테라스 ,37.0007637,127.1121257
1374,커피도큐먼트,경기도 평택시 합정동 902-3 ,36.9890258,127.1053762
1375,서양밥집,경기도 평택시 안중읍 송담리 836-6 ,36.9802544,126.9290859
1376,해류뭄해리,경기도 평택시 유천동 124 ,36.9763127,127.1212703
1384,넥스튠,경기도 평택시 현덕면 화양리 54-121 ,36.9725432,126.9219132
1385,팔공티 평택용죽점,경기도 평택시 용이동 684-4 ,36.9942641,127.1259869
1386,워시랜드,경기도 평택시 죽백동 136-58 ,37.0066847,127.1361313
1388,커피다움,경기도 평택시 비전동 731-5 ,36.9936488,127.0949036
1389,메가엠지씨커피 평택힐스테이트점,경기도 평택시 세교동 303-3 힐스테이트 평택 ,37.0114828,127.0875215
1390,아이캔커피 송탄점,경기도 평택시 서정동 839-6 1층 ,37.0659892,127.0589744
1392,GS25청북사거리점,경기도 평택시 청북읍 옥길리 1062-1 ,37.0226489,126.9104440
1393,파스쿠찌 평택힐스테이트점,경기도 평택시 세교동 0 세교디오네프라자 ,,
1394,미남커피 중흥점,경기도 평택시 죽백동 721 소사벌 중흥S-클래스 에코시티 ,37.0085046,127.1101232
1395,웍스스테이션(WORKSSTATION),경기도 평택시 서정동 427-10 1층 ,37.0579554,127.0536242
1396,발걸음,경기도 평택시 고덕동 1948-15 1층 ,37.0508943,127.0472899
1397,슈나 평택본점,경기도 평택시 비전동 992-3 ,37.0047794,127.1021457
1399,메가엠지씨커피 평택아너스빌점,경기도 평택시 비전동 833-2 ,36.9942887,127.1119543
1400,"카페,사월",경기도 평택시 서탄면 장등리 623-3 1층~2층 ,37.0757072,127.0219865
1401,아이캔커피(용이점),경기도 평택시 용이동 464-5 ,36.9953765,127.1390209
1403,카페_장안(Caffe_Jangan),"경기도 평택시 장안동 326-7 1층, 2층 ",37.0587070,127.0814385
1404,카페봄봄 고덕삼성점,"경기도 평택시 고덕면 0 고덕국제화계획지구 Fd10 19-2, 1층 ",,
1407,탐앤탐스 평택고덕점,"경기도 평택시 고덕면 여염리 4388-1 프리미엄 원희캐슬 고덕신도시 101호, 102호, 103호 ",37.0443701,127.0553959
1409,반달커피 평택고덕삼성점,경기도 평택시 고덕동 2073-2 1층 ,37.0434552,127.0540361
1410,그래비티 맘시티점,경기도 평택시 칠원동 120-31 1층 ,37.0282063,127.1064563
1411,우붓워크룸(ubud workroom),경기도 평택시 비전동 732-10 라벨르메종 ,36.9939723,127.0951181
1412,컴포즈커피 고덕삼성점,경기도 평택시 고덕면 여염리 4436-3 1층 ,37.0417170,127.0518548
1417,커피온도,"경기도 평택시 고덕면 궁리 75 (외1필지) 태평아파트 상가동 116호, 117호 ",37.0165963,127.0337546
1419,카페(cafe)732,경기도 평택시 청북읍 어연리 732-22 ,37.0475440,126.9722941
1423,메가엠지씨커피 평택지산점,경기도 평택시 독곡동 487 1층 ,37.0806129,127.0640154
1426,이디야커피평택시청점,경기도 평택시 합정동 972-13 ,36.9891080,127.1141574
1427,정진원의커피볶는집고덕점,경기도 평택시 고덕면 --- 고덕국제화계획지구 이주자택지 FD13블럭 9-4 ,,
1428,던킨도너츠 평택휴게소점,경기도 평택시 청북읍 현곡리 73-18 평택복합휴게시설 ,37.0450459,126.9443841
1429,탐앤탐스 평택휴게소점,경기도 평택시 청북읍 현곡리 73-18 평택복합휴게시설 ,37.0450459,126.9443841
1430,엔제리너스(제천)평택휴게소점,경기도 평택시 청북읍 현곡리 73-18 평택복합휴게시설 ,37.0450459,126.9443841
1437,메가엠지씨커피 평택포승점,경기도 평택시 포승읍 도곡리 1144-1 ,36.9880260,126.8452700
1442,과일스토어,경기도 평택시 서정동 433-7 (외3필지) 서정벨루스하임 109호,37.0603924,127.0539741
1444,카페공작,경기도 평택시 안중읍 금곡리 54-5 ,37.0002248,126.9578657
1447,카페거기,경기도 평택시 청북읍 율북리 0 ,,
1448,다소니,경기도 평택시 안중읍 안중리 262-78 ,36.9865780,126.9283361
1449,카페인,경기도 평택시 통복동 84-9 ,36.9953843,127.0860746
1452,더힐하우스(The hill house),경기도 평택시 독곡동 150-4 1층 ,37.0874510,127.0729806
1453,요거프레소 평택동삭센트럴파크점,경기도 평택시 동삭동 0 ,,
1455,카페봄봄,경기도 평택시 칠원동 555 맘스스퀘어 C동 109호,37.0260425,127.1045895
1456,미남커피 세교중앙점,경기도 평택시 세교동 0 ,,
1457,미남커피 동문점,경기도 평택시 칠원동 555 맘스스퀘어 C동 102호,37.0260425,127.1045895
1460,레스토(Restto),"경기도 평택시 고덕동 1695 외 1필지(1649-1) 사무동-2, 1층 ",37.0347238,127.0601098
1461,제로커피(zero coffee),경기도 평택시 고덕면 여염리 4494-1번지 1층 제1종근린생활시설-3 ,37.0415862,127.0502437
1464,첼시플라워&커피,경기도 평택시 청룡동 345-4 ,37.0196857,127.1189233
1465,카페이화,경기도 평택시 비전동 1001-3 ,37.0047024,127.1002746
1468,스타벅스 평택죽백DT점,경기도 평택시 죽백동 479-7 ,37.0138575,127.1134030
1475,한이 떡하우스,경기도 평택시 비전동 1042-2 ,37.0025708,127.1105144
1476,그래비티 평택고덕점,경기도 평택시 고덕동 1854-2 1층 ,37.0626603,127.0512198
1477,미남커피 고덕중앙점,경기도 평택시 고덕면 여염리 4435-2 1층 ,37.0421780,127.0518926
1482,공차평택소사벌점,경기도 평택시 비전동 1090-5 골든프라자-7 ,37.0009077,127.1123817
1483,메가엠지씨커피 서정리역점,경기도 평택시 서정동 317-52 1층 ,37.0572415,127.0540787
1486,올리터카페&디저트 평택포승점,경기도 평택시 포승읍 원정리 443-14 ,36.9926983,126.8401104
1492,카페 그나데,경기도 평택시 비전동 825-16 ,36.9963807,127.1071920
1498,CU평택중앙점,경기도 평택시 평택동 37-21 ,36.9931435,127.0871868
1504,블레스롤 평택고덕점,경기도 평택시 고덕면 여염리 4577-9번지 1층 ,37.0375616,127.0445238
1505,카페퍼즈-1(CAFE PUZ-1),경기도 평택시 평택동 34-10 ,36.9939041,127.0887002
1508,공차(평택로데오점),경기도 평택시 평택동 45-7번지 ,36.9925792,127.0874206
1511,와이트리플에이치(Y triple H),경기도 평택시 평택동 185-280 ,36.9904698,127.0868054
1512,달리는커피 평택현화점,경기도 평택시 안중읍 현화리 634-5 ,36.9887129,126.9154898
1513,공간길2(space길2),경기도 평택시 오성면 길음리 357 ,36.9852141,126.9739572
1514,공간길1(space길1),경기도 평택시 오성면 길음리 357 ,36.9852141,126.9739572
1516,카페타임슬라이스,경기도 평택시 죽백동 658-21 ,37.0052421,127.1346300
1520,씨박스(C'Box),경기도 평택시 지제동 902-1 ,37.0220623,127.0575271
1521,날쌘카페 평택소사벌점,경기도 평택시 비전동 1070-2 샤르망프라자 ,37.0025466,127.1054076
1523,오렌지스푼,경기도 평택시 용이동 172-3 103호,37.0002710,127.1348008
1524,제역마을커뮤니티센터,"경기도 평택시 신장동 363-1 외 3필지 363-9, 363-72, 363-73 1층 ",37.0851216,127.0508073
1529,카페구월,경기도 평택시 고덕면 여염리 4572-1번지 평택고덕 LH17단지 상가동 110호,37.0371037,127.0456267
1530,아이캔커피,경기도 평택시 비전동 985-4 ,37.0055777,127.1008893
1531,카페인중독 평택점,경기도 평택시 비전동 1091 골든프라자-Ⅵ ,37.0002323,127.1121595
1534,빽다방 평택안중점,경기도 평택시 안중읍 현화리 831 ,36.9789933,126.9191019
1537,카페몽,경기도 평택시 지산동 1077 1층 ,37.0797280,127.0620473
1538,찬스복권,경기도 평택시 비전동 59-8 ,37.0088772,127.1072004
1540,카페아우라,"경기도 평택시 고덕면 여염리 0번지 평택고덕국제화계획지구 FD16 5-5, 1층 ",,
1542,투썸플레이스세교점,경기도 평택시 세교동 0번지 ,,
1543,자리플라워앤커피,경기도 평택시 청북읍 옥길리 1278-4 ,37.0178942,126.9189905
1544,공차평택비전점,경기도 평택시 비전동 1012-1 아이메듀타워 ,37.0044820,127.1038810
1549,작은카페,경기도 평택시 지산동 811-23번지 외 1필지 811-26 1층 ,37.0790791,127.0550304
1550,맘앤맘 샌드위치 디저트,경기도 평택시 용이동 687-2 ,36.9927688,127.1253847
1551,유얼커피(your coffee),경기도 평택시 합정동 756-7 ,36.9923237,127.0981232
1554,무빙(Moving),경기도 평택시 팽성읍 송화리 74-6 ,36.9601316,127.0549633
1557,나인먼스,경기도 평택시 유천동 457-1 ,36.9778717,127.1107312
1565,우리두리디저트카페,경기도 평택시 용이동 448-6 ,36.9982033,127.1401119
1566,와이블랙 소사벌점,경기도 평택시 비전동 1027-2 보령프라자 ,37.0026860,127.1048925
1568,만랩커피 평택더샵센트럴점,경기도 평택시 동삭동 0 ,,
1572,메가엠지씨커피 평택비전점,경기도 평택시 비전동 1090-3 메가타워 103호,37.0006370,127.1118544
1573,메가엠지씨커피 평택안중점,경기도 평택시 안중읍 현화리 250-5 ,36.9848521,126.9241192
1574,카페그래비티 소사벌,경기도 평택시 죽백동 486-4번지 ,37.0122963,127.1115829
1576,삼층고양이,경기도 평택시 합정동 965-8번지 ,36.9895315,127.1127963
1577,파스쿠찌 평택험프리스점,경기도 평택시 팽성읍 안정리 35-1번지 ,36.9617683,127.0480088
1581,커피에반하다(덕동점),경기도 평택시 비전동 816-5번지 ,36.9969019,127.1035732
1582,카페러빗,경기도 평택시 오성면 양교리 1094-1 ,37.0250719,126.9480198
1585,진위커피로스터스,"경기도 평택시 진위면 갈곶리 95-12 외 1필지 95-15, 1층 ",37.1200636,127.0770114
1589,메가엠지씨커피 평택소사벌지구점,경기도 평택시 비전동 1013 태성빌딩 ,37.0040839,127.1048448
1591,쿡스코리아,경기도 평택시 비전동 845번지 ,36.9930046,127.1125061
1593,담백베이커리카페,경기도 평택시 용이동 474-5 ,37.0007056,127.1473703
1600,스타벅스 평택안중DT점,경기도 평택시 안중읍 현화리 649-4 ,36.9908713,126.9133777
1601,로뎀,경기도 평택시 독곡동 456-5 외3필지 송탄중앙침례교회 주건축물제1동 1층 ,37.0841885,127.0594236
1603,그레이브릭스커피,"경기도 평택시 고덕면 궁리 189-5번지 티에스(TS) 주건축물제1동 1층, 2층 ",37.0185615,127.0303999
1605,화니커피,경기도 평택시 비전동 1083번지 강일타워 ,37.0014630,127.1079750
1608,웨스트West157,경기도 평택시 현덕면 권관리 768-1 1층~4층 ,36.9236672,126.9056257
1609,카페그래비티 청북점,경기도 평택시 청북읍 옥길리 1158-8 ,37.0184715,126.9178501
1610,카툰명가,경기도 평택시 안중읍 안중리 479-1 ,36.9834069,126.9316126
1612,라르고(LARGO 26),경기도 평택시 현덕면 인광리 218-7 ,36.9724374,126.9238356
1614,백금당카페,경기도 평택시 비전동 1050-4 ,37.0025605,127.1121995
1615,소담카페,경기도 평택시 팽성읍 남산리 275-4 ,36.9520344,127.0553668
1616,빽다방 평택고덕점,경기도 평택시 고덕면 0번지 고덕국제화계획지구 Fd-11-1 3 1층 ,,
1621,어나더,경기도 평택시 합정동 915-1 ,36.9879339,127.1046933
1622,셀렉토커피 평택송담점,경기도 평택시 안중읍 송담리 854-14 ,36.9767864,126.9256403
1623,카페 모먼트(Moment),경기도 평택시 합정동 775-9 ,36.9901982,127.1056858
1625,홍지영 테라스 로스터즈,경기도 평택시 지제동 897-4 ,37.0204188,127.0570433
1629,아카이브,경기도 평택시 오성면 당거리 368-1 ,36.9892182,126.9772342
1635,우주라이크커피 고덕자이점,경기도 평택시 고덕면 여염리 4291-16 104호,37.0507537,127.0472906
1637,커피당,경기도 평택시 고덕면 동청리 155-1 1층 ,37.0554617,127.0093249
1643,타타(TATA) 1호점,경기도 평택시 포승읍 도곡리 1133-9 럭스빌 ,36.9903654,126.8441059
1644,이디야 평택포승점,경기도 평택시 포승읍 도곡리 1122-1 ,36.9877028,126.8447649
1654,"카페,정스",경기도 평택시 비전동 1041 퀸즈타워 ,37.0026317,127.1098431
1655,드롭탑 고덕점,경기도 평택시 고덕면 여염리 0번지 고덕국제화계획지구 FD11-3-1 The Bong 1층 ,,
1656,메가엠지씨커피 평택이충점,경기도 평택시 이충동 668-1번지 보람플러스Ⅰ 103호,37.0595214,127.0662299
1658,메가엠지씨커피(평택동문점),경기도 평택시 칠원동 549 맘스스퀘어 B동 107호,37.0260411,127.1040977
1660,셀렉토커피 평택소사벌비전점,경기도 평택시 비전동 1095번지 로얄 프라자 ,37.0022546,127.1141731
1664,미남커피 로데오점,경기도 평택시 평택동 43-3 ,36.9924358,127.0882645
1666,토브,경기도 평택시 진위면 동천리 69번지 1층 ,37.1330517,127.1158064
1667,원포레스트,"경기도 평택시 지산동 341-1 (외3필지232,232-2,341-9)1층~2층 ",37.0763078,127.0841715
1668,카페앤,경기도 평택시 진위면 갈곶리 720-9 1층 ,37.1229878,127.0673478
1670,팔공티 송탄점,경기도 평택시 서정동 847-1번지 화신노블레스4차 103호,37.0665763,127.0620030
1673,벌크커피 평택안중점,경기도 평택시 안중읍 현화리 834-1 ,36.9793752,126.9214159
1674,이디야 평택송탄신장점,경기도 평택시 신장동 320-40 2층 ,37.0812679,127.0523940
1675,2에이치파트너,경기도 평택시 팽성읍 객사리 164-57 ,36.9665289,127.0597768
1677,정진원의커피볶는집 로데오점,경기도 평택시 평택동 290번지 ,36.9925760,127.0889190
1680,포레스트,"경기도 평택시 서정동 51-15 외1필지 지산동850-75, 1층 ",37.0732983,127.0572026
1685,카페 서대울,경기도 평택시 청북읍 고잔리 11-38번지 ,37.0650136,126.9045510
1686,미남커피 평택법원점,경기도 평택시 동삭동 705-3번지 ,37.0094908,127.0968078
1688,빌리엔젤 평택안중점,경기도 평택시 안중읍 송담리 849-12 ,36.9777130,126.9262952
1692,데일리커피,경기도 평택시 지제동 890 ,37.0216421,127.0577064
1694,모닝해즈,경기도 평택시 포승읍 원정리 1177 동우화인켐(주)평택공장 ,36.9812298,126.8427853
1696,미드커피,경기도 평택시 비전동 868-7 ,36.9974474,127.1139077
1698,카유(카페&유튜브스튜디오),경기도 평택시 통복동 385-42번지 1층 ,36.9875439,127.0768402
1702,스타벅스 평택서정DT점,경기도 평택시 서정동 813-2 1~2층 ,37.0660244,127.0635427
1706,카페모모,"경기도 평택시 지산동 159-2번지 외1필지(159-5), 1층 제2동 ",37.0760290,127.0901638
1709,빅토리아,경기도 평택시 평택동 44-4번지 ,36.9929557,127.0876097
1710,커피볶는집 홍재성로스터(Roasting),경기도 평택시 평택동 35-10 외1필지 ,36.9940211,127.0884303
1712,유옥목장,경기도 평택시 서정동 262 1층 ,37.0585896,127.0590094
1713,"카페,서정",경기도 평택시 서정동 298-8번지 1층 ,37.0588231,127.0554633
1714,오브더데이카페,경기도 평택시 군문동 357-4 ,36.9875990,127.0869820
1717,칸커피,경기도 평택시 비전동 1104 ,36.9991678,127.1125291
1722,에쓰타로카페(S타로카페),경기도 평택시 비전동 217-16 ,36.9927837,127.1078942
1727,와이블랙비전점,경기도 평택시 비전동 760-6 ,36.9923307,127.1006601
1728,씨유평택덕동행운점,경기도 평택시 비전동 821-3번지 ,36.9960746,127.1055364
1729,투썸플레이스 평택용죽점,경기도 평택시 용이동 685-3번지 ,36.9935172,127.1256481
1730,소세지클럽,경기도 평택시 신장동 274-160 1층 ,37.0793211,127.0528769
1733,더리터 소사벌지구점,경기도 평택시 비전동 1096번지 ,37.0024656,127.1145975
1734,플라워카페라이네쎄,경기도 평택시 평택동 185-579번지 평택민자역사 ,36.9909028,127.0859414
1735,카페베네 평택청북점,경기도 평택시 청북읍 옥길리 1159-2 ,37.0182696,126.9164618
1737,쵸스카페,경기도 평택시 서정동 340-5 2층 ,37.0560786,127.0554361
1740,클라시커커피,경기도 평택시 비전동 43-8번지 ,37.0106091,127.1080600
1744,카페나무,"경기도 평택시 고덕면 두릉리 299 외1필지(299-10), 1층 ",37.0665569,127.0153895
1746,스타벅스평택비전점,경기도 평택시 비전동 1103-1 ,36.9988700,127.1139728
1749,르네셀,경기도 평택시 이충동 381 현대상가 201호,37.0532831,127.0576266
1750,듄커피,경기도 평택시 통복동 75-32 1층 ,36.9981230,127.0865573
1751,수다박스,경기도 평택시 고덕면 방축리 388번지 1층 ,37.0237346,127.0414733
1753,커피디오,경기도 평택시 팽성읍 동창리 1-1 ,36.9719474,127.0403884
1759,붕어네 커피 (평택점),경기도 평택시 평택동 185-206 ,36.9893291,127.0851380
1761,팽성노인복지관위드카페,경기도 평택시 팽성읍 남산리 406-21 팽성종합사회보건복지센터 1층 ,36.9576297,127.0599701
1763,두번째나무,경기도 평택시 비전동 604-4 1층 ,36.9966440,127.0943767
1764,커피플리즈,경기도 평택시 지제동 922-2 ,37.0202040,127.0577430
1771,카페래요,경기도 평택시 가재동 181-42번지 101호,37.0415990,127.0836453
1774,너티(NUTTY),경기도 평택시 서정동 865-11 103호,37.0644251,127.0587707
1775,투썸플레이스 평택석정점,"경기도 평택시 이충동 125-23 1,2층 ",37.0545010,127.0698149
1779,팔공티(PALGONG TEA),경기도 평택시 비전동 1103-1 로데오1103더테라스 1동 126호 ,36.9988700,127.1139728
1785,메가엠지씨커피 평택동삭점,경기도 평택시 동삭동 산 104-3 평택센트럴자이4단지 416동 121호,37.0192340,127.1024486
1787,위드커피,경기도 평택시 서정동 800번지 평택시청 송탄출장소 C동 ,37.0665684,127.0649628
1789,멜번커피하우스,경기도 평택시 용이동 680-1 1층 ,36.9940490,127.1264297
1795,마노빈,경기도 평택시 고덕면 여염리 0 ,,
1800,까페시모(안중점),경기도 평택시 현덕면 인광리 310-7 ,36.9742509,126.9229970
1801,개판,경기도 평택시 진위면 가곡리 506-4번지 ,37.1137786,127.0693812
1802,올리터카페&디저트 평택청북점,경기도 평택시 청북읍 옥길리 1162-2 ,37.0171924,126.9160271
1815,평택농부카페,경기도 평택시 포승읍 석정리 262-7 ,36.9876989,126.8957345
1817,펫스토리카페,"경기도 평택시 고덕면 두릉리 296-6 외1필지(296-35), 1층 ",37.0672471,127.0168424
1818,피스오브케이크,경기도 평택시 동삭동 818-4 평택센트럴자이 5단지 516동 117호 ,37.0204656,127.1037714
1821,평택커피임광선,경기도 평택시 죽백동 486-15번지 1동 ,37.0118355,127.1114655
1823,카페티버즈,경기도 평택시 안중읍 송담리 826-4 ,36.9820148,126.9303379
1824,페트로(PETRO),경기도 평택시 서정동 815-11번지 1층 ,37.0677031,127.0631645
1825,베네시아,경기도 평택시 안중읍 안중리 107-16번지 ,36.9856554,126.9342229
1826,커피베이오산공군점,경기도 평택시 신장동 298-19 2층 ,37.0771158,127.0470793
1829,카페푸른,경기도 평택시 용이동 648 평택 비전 푸르지오 상가동 106호,36.9955667,127.1211068
1830,텐독스,경기도 평택시 팽성읍 노양리 99-1번지 ,36.9402125,127.0015146
1832,메가엠지씨커피 평택청북점,경기도 평택시 청북읍 옥길리 1158-8 ,37.0184715,126.9178501
1833,카페온다,경기도 평택시 팽성읍 두리 27-3 ,36.9701836,127.0660602
1835,스쿤브롯,경기도 평택시 포승읍 원정리 391 ,36.9953634,126.8413456
1836,해피빈(행복한카페),경기도 평택시 안중읍 대반리 537-4 ,36.9805670,126.9562672
1844,우트(WOOT),경기도 평택시 안중읍 현화리 834-4 1층 ,36.9789623,126.9214196
1845,일루커피,경기도 평택시 진위면 봉남리 452-4 B동 1층 ,37.0985815,127.0893878
1851,이디야커피평택용죽점,경기도 평택시 용이동 678-1번지 ,36.9941861,127.1268450
1852,꿈은이루어진다카페,경기도 평택시 소사동 137-36 ,36.9878970,127.1241777
