,사업장명,주소,위도,경도
1854,프롬시아(Fromsia),경기도 평택시 팽성읍 객사리 19-29 1층 ,36.9693474,127.0686716
1858,카페 빈들에,경기도 평택시 비전동 214-8 지하1층~지상1층 ,36.9934986,127.1079667
1859,컴포즈커피 평택팽성점 (COMPOSE COFFEE),경기도 평택시 팽성읍 객사리 161-8 ,36.9647813,127.0601761
1864,코벤트 카페,경기도 평택시 팽성읍 안정리 139-3 안정빌라 ,36.9589764,127.0451738
1866,커피로드,경기도 평택시 진위면 야막리 158-2 (외 3필지) 1동 1층 ,37.1317186,127.0562040
1868,데니스커피 평택용이점,경기도 평택시 용이동 484-11 1층 101호,36.9996036,127.1479297
1872,이디야안중백병원점,경기도 평택시 안중읍 금곡리 205-10번지 안중백병원 ,37.0034668,126.9587631
1874,배다리도서관휴카페,경기도 평택시 죽백동 800번지 ,37.0009732,127.1192493
1882,마이요거트립,경기도 평택시 안중읍 송담리 842-10 ,36.9792028,126.9275568
1884,묘한카페,경기도 평택시 지산동 1125번지 1층 ,37.0801213,127.0636281
1888,메이드-인(MADE-IN),경기도 평택시 오성면 숙성리 153-2 ,37.0077612,126.9835508
1889,윌라라커피,경기도 평택시 평택동 185-579번지 평택민자역사 ,36.9909028,127.0859414
1891,카페고마움,경기도 평택시 포승읍 도곡리 1121-8번지 ,36.9886888,126.8442226
1892,코히,경기도 평택시 안중읍 송담리 846-1 ,36.9788469,126.9267188
1903,커피베이비전점,경기도 평택시 비전동 808 ,36.9976196,127.1019624
1905,봄날o'da,경기도 평택시 가재동 138-6번지 108호,37.0396093,127.0855875
1908,메가MGC커피평택대점,경기도 평택시 용이동 465-1번지 ,36.9946010,127.1364776
1909,커피에반하다(평택추팔산업단지점),경기도 평택시 팽성읍 남산리 55-2번지 ,36.9606924,127.0732494
1910,cafe153(카페153),경기도 평택시 안중읍 현화리 831번지 ,36.9789933,126.9191019
1912,마그넷커피,경기도 평택시 지산동 693-3번지 1층 ,37.0767408,127.0604153
1914,버드리(birdry) 앵무새 카페,경기도 평택시 비전동 1101-3 ,37.0001369,127.1156050
1915,하모니빈즈,경기도 평택시 청북읍 옥길리 246-6 ,37.0242648,126.9207304
1920,카페마토(CAFE MATO),경기도 평택시 서정동 816-12번지 1층 ,37.0673485,127.0629887
1923,박하향기,경기도 평택시 장안동 520번지 1층 ,37.0528606,127.0776723
1928,식빵굽냥,경기도 평택시 비전동 1055 ,37.0035871,127.1114266
1930,에코,경기도 평택시 용이동 487-12 ,37.0000427,127.1500586
1935,엣지846,경기도 평택시 안중읍 송담리 846-2번지 ,36.9787898,126.9269025
1937,레인코트 RAIN COAT,경기도 평택시 서정동 319-3 서정아트타워 103호,37.0567517,127.0547999
1939,커피마인드,경기도 평택시 비전동 829-3 ,36.9958366,127.1117098
1940,카페드마티네 평택점,경기도 평택시 평택동 185-579 평택민자역사 ,36.9909028,127.0859414
1942,팔육커피,경기도 평택시 평택동 147-1 ,36.9890793,127.0842029
1943,제니커피꼬마김밥,경기도 평택시 비전동 617-1 부원맨션 ,36.9938491,127.0942818
1945,지쿱카페(GCOOPCAFE)그린빈,경기도 평택시 포승읍 도곡리 1109번지 포승삼부르네상스2단지 ,36.9908678,126.8474842
1950,더벤티평택신한점,경기도 평택시 합정동 766-2 평택합정 SK VIEW 주상복합 ,36.9913918,127.1023992
1952,카페인,경기도 평택시 청북읍 어연리 889-6 ,37.0506467,126.9745931
1953,개떼월드,경기도 평택시 지산동 509 1층~2층 ,37.0736144,127.0794699
1955,자연미,경기도 평택시 비전동 621-18번지 ,36.9957932,127.0910407
1956,이디야평택청북점,경기도 평택시 청북읍 옥길리 1158-5 골드라인 ,37.0188844,126.9162008
1958,굄1984,경기도 평택시 서정동 778-2 1층 ,37.0700921,127.0648206
1976,카페노을,경기도 평택시 안중읍 송담리 848-1 ,36.9784195,126.9275115
1981,요거프레소 평택팽성점,경기도 평택시 팽성읍 객사리 164-11 ,36.9665029,127.0591890
1983,빽다방(평택팽성점),경기도 평택시 팽성읍 객사리 115-13 ,36.9642349,127.0631983
1985,투썸플레이스평택시청점,경기도 평택시 합정동 964-12 ,36.9899389,127.1128783
1986,카페본,경기도 평택시 팽성읍 본정리 102-5 ,36.9497399,127.0146081
1987,듀드롭,경기도 평택시 팽성읍 안정리 369-10 ,36.9638570,127.0474108
1988,온 디톡스 족욕 까페,경기도 평택시 세교동 237-36 ,37.0055649,127.0785536
1989,커피에반하다(포승점),경기도 평택시 포승읍 도곡리 1120-5 스마트빌듀오2차 ,36.9876936,126.8434944
1993,커피하우스,경기도 평택시 통복동 81-4 ,36.9968279,127.0877097
1995,해피빈(행복한카페)포승점,경기도 평택시 포승읍 만호리 575-10 평택메트로하임 ,36.9767849,126.8440555
1996,앤티앤스 평택뉴코아점,경기도 평택시 비전동 830-1 뉴코아 아울렛 백화점 ,36.9954605,127.1125809
1997,쉼표,경기도 평택시 포승읍 원정리 478-20 ,36.9933833,126.8450947
2001,위치커피,경기도 평택시 포승읍 만호리 575-1 스마트빌듀오3차 112호,36.9771029,126.8434706
2007,이승희의더치커피,경기도 평택시 안중읍 현화리 867-1 ,36.9820382,126.9264710
2008,카페케이,경기도 평택시 안중읍 안중리 474-2번지 ,36.9837049,126.9302946
2009,더솜카페,경기도 평택시 안중읍 안중리 481-1번지 ,36.9831654,126.9314583
2013,블러썸(Blossom),경기도 평택시 독곡동 468번지 삼익아파트 상가동 103호,37.0854260,127.0633760
2014,더리터평택역점,경기도 평택시 평택동 293-1 ,36.9913965,127.0898114
2019,엔제리너스지제역사점,경기도 평택시 지제동 559-4 ,37.0185584,127.0712345
2022,커피하루,경기도 평택시 안중읍 현화리 862-4 ,36.9827369,126.9251806
2024,셀렉토커피평택현곡점,경기도 평택시 청북읍 현곡리 459-4번지 ,37.0373601,126.9464554
2025,이디야커피 평택송탄점,경기도 평택시 신장동 214-54 외1필지 ,37.0813013,127.0556345
2031,카페 이앙,,,
2036,카페드쉐인,경기도 평택시 현덕면 화양리 1-3번지 외2필지 ,36.9657088,126.9192984
2044,메가엠지씨커피송탄출장소점,경기도 평택시 서정동 847-1 화신노블레스4차 102호,37.0665763,127.0620030
2045,메가엠지씨커피 평택역점,경기도 평택시 평택동 45-8 ,36.9922698,127.0869294
2048,카페마노송탄역점,경기도 평택시 신장동 243-3번지 평택송탄역클래시아 109호,37.0760073,127.0549953
2049,카페포문(cafe4moon),"경기도 평택시 이충동 19-3번지 외 2필지 2동 1,2층 ",37.0585442,127.0754411
2050,규현공예 카페세상,경기도 평택시 안중읍 안중리 269-3번지 외2필지 ,36.9876721,126.9276895
2051,카페그래비티,경기도 평택시 용이동 596-4 ,37.0002737,127.1340686
2052,요거프레소(청북고교점),경기도 평택시 청북읍 옥길리 1137 이지더원 상가동 104호,37.0223868,126.9169850
2055,가배마루굿모닝점2호,경기도 평택시 합정동 883 ,36.9906080,127.1205409
2056,러디빈안중서해로점,경기도 평택시 안중읍 용성리 47-2번지 외2필지 ,37.0157512,126.9463821
2058,투썸플레이스(송탄렉스빌점),"경기도 평택시 지산동 781-9 외 5필지(109호,110호,111호,112호) ",37.0778512,127.0573304
2064,카페승아씨,경기도 평택시 지산동 647-5 ,37.0803948,127.0668762
2065,셀렉토커피 평택청북점,경기도 평택시 청북읍 옥길리 1158-2 ,37.0182938,126.9156394
2070,요거프레소(YOGER PRESSO)청북신도시점,경기도 평택시 청북읍 옥길리 1163-1 ,37.0179612,126.9180390
2071,오퍼커피 (Offer Coffee),경기도 평택시 비전동 1045-1 ,37.0032498,127.1108800
2072,순백설탕,경기도 평택시 용이동 597-6 1층 102호 ,36.9982304,127.1335449
2075,카페더브릿지(cafe the bridge),경기도 평택시 포승읍 만호리 314-4 ,36.9602657,126.8565449
2076,카페마치2호점,경기도 평택시 청북읍 현곡리 298-1 ,37.0413841,126.9337818
2077,유디카페,경기도 평택시 장안동 5-3 외 37필지 11동 ,37.0522965,127.0950615
2079,아띠스토리,경기도 평택시 서정동 887-4번지 2층 ,37.0634277,127.0578240
2083,이디야커피 평택비전중앙점,경기도 평택시 비전동 764-21 ,36.9912970,127.1058005
2084,카운팅스타,경기도 평택시 신장동 302-133 1동 ,37.0803635,127.0505911
2085,커피냅로스터스,경기도 평택시 진위면 봉남리 181번지 ,37.0988764,127.0901188
2089,블레스롤평택법원점,경기도 평택시 동삭동 705-10 ,37.0092493,127.0985261
2099,커피베리,경기도 평택시 지제동 896-2번지 ,37.0210622,127.0569370
2101,국제웨딩컨벤션,"경기도 평택시 장안동 353번지 국제대학복합관및정문,지하1층 ",37.0645163,127.0807874
2102,미드바르,경기도 평택시 장안동 326-9 1동 ,37.0587180,127.0820138
2103,카페스페이스(CAFE SPACE),경기도 평택시 안중읍 현화리 831 ,36.9789933,126.9191019
2109,이솝가드닝카페,경기도 평택시 비전동 1064-6번지 ,37.0020495,127.1124630
2114,오브커피,경기도 평택시 신장동 317-55 외 1필지 ,37.0802309,127.0523869
2119,까로치아(CAROCIA) 안중점,경기도 평택시 안중읍 송담리 829-6 ,36.9812700,126.9298188
2120,정진원의커피볶는집(제이앤제이점),경기도 평택시 비전동 1101-1 외1필지 ,37.0004379,127.1150879
2121,마리웨일237평택소사벌점,경기도 평택시 비전동 1027번지 ,37.0031343,127.1051620
2124,브레쉬트,경기도 평택시 칠원동 98-1번지 1동 ,37.0297070,127.1014832
2126,이디야커피평택대점,경기도 평택시 용이동 466-3 ,36.9945072,127.1361664
2130,개스타그램,경기도 평택시 신장동 224-5 2층 3호,37.0790406,127.0544616
2131,오렌티오커피숍,경기도 평택시 안중읍 송담리 841-8 ,36.9786554,126.9276983
2132,비에고커피,경기도 평택시 비전동 1092번지 ,37.0012683,127.1128864
2133,아이러브커피,경기도 평택시 통복동 410-12 ,36.9907153,127.0787123
2138,1977커피라운지(coffee Lounge),경기도 평택시 팽성읍 안정리 191-1 외1필지(191-2) ,36.9581046,127.0460997
2139,투썸플레이스평택로데오점,경기도 평택시 평택동 298-1 외1필지(298-9) ,36.9914940,127.0887258
2140,소금커피,경기도 평택시 용이동 474-3번지 ,37.0007730,127.1466752
2144,탑클래스피시존,경기도 평택시 서정동 903-3번지 지하 ,37.0614073,127.0562163
2149,커피루나,경기도 평택시 비전동 882-5 ,36.9928910,127.1185405
2152,어떤커피,경기도 평택시 비전동 604-3 ,36.9966958,127.0945355
2158,커피마을(coffeevile),"경기도 평택시 팽성읍 안정리 127-31 외2필지(127-32, 134-13) ",36.9588848,127.0439153
2159,카페부오노,경기도 평택시 비전동 747-7 ,36.9928706,127.0981511
2160,카페메이,경기도 평택시 비전동 1055-5 ,37.0040315,127.1119404
2162,소피아커피,경기도 평택시 고덕면 동청리 8-2 ,37.0556243,127.0081311
2170,제이드스트릿1137,경기도 평택시 청북읍 옥길리 1137 118호,37.0223868,126.9169850
2171,문카페,경기도 평택시 서정동 515-3 외 2필지(2층) A동 ,37.0671508,127.0524796
2173,깜장콩커피,경기도 평택시 용이동 442-26 ,36.9968172,127.1380775
2178,카페루식스,경기도 평택시 합정동 919-3 인하당빌딩 ,36.9893934,127.1005647
2181,바늘꽃,경기도 평택시 지산동 1237-6번지 ,37.0806046,127.0767816
2182,커피알이,경기도 평택시 서정동 879-23 ,37.0636899,127.0544468
2185,카페마치,경기도 평택시 청북읍 율북리 11-53 1동 1층 ,37.0707906,126.9682321
2188,엔제리너스(소사벌점),경기도 평택시 비전동 1066 ,37.0013973,127.1117854
2193,어텀브리즈,경기도 평택시 비전동 1043-2 명희하우스 1층 ,37.0029705,127.1101090
2196,구스커피,경기도 평택시 평택동 65-23 부광빌딩 ,36.9934051,127.0867890
2203,카페오레,경기도 평택시 평택동 110-1 ,36.9897342,127.0817842
2206,엘앤와이커피(L&Y COFFEE),경기도 평택시 안중읍 안중리 262-22 현덕빌딩 ,36.9864908,126.9278938
2212,커피공방,경기도 평택시 포승읍 석정리 1119-21 ,36.9856298,126.8871620
2214,탭플레이,경기도 평택시 지제동 50 ,37.0211765,127.0758129
2221,스타보드카페,경기도 평택시 이충동 461-8번지 (2층) ,37.0566711,127.0576121
2223,미남커피본점,경기도 평택시 비전동 1013 태성빌딩 ,37.0040839,127.1048448
2224,투썸플레이스평택팽성점,경기도 평택시 팽성읍 송화리 787-1 ,36.9606287,127.0583716
2225,셀렉토커피평택포승점,경기도 평택시 포승읍 도곡리 1120-5 ,36.9876936,126.8434944
2227,커피루,경기도 평택시 통복동 95-34 ,36.9970230,127.0848931
2230,토프레소평택이충점,경기도 평택시 이충동 674번지 정암마을뜨란채 상가동 106호,37.0587043,127.0673833
2231,카페본즈,경기도 평택시 모곡동 443-3번지 1동 ,37.0360146,127.0768802
2235,커피양,경기도 평택시 서탄면 금암리 602번지 외 1필지 ,37.1089180,127.0325831
2238,포트오브모카(송탄점),경기도 평택시 도일동 1167-5 103호,37.0386628,127.0999423
2242,요거프레소(서정롯데캐슬점),경기도 평택시 서정동 1121 평택롯데캐슬상가 105호,37.0600235,127.0602776
2244,카페 늘 여기,경기도 평택시 지산동 684-2 1층 일부호,37.0755951,127.0598466
2248,토프레소평택지산점,경기도 평택시 지산동 1001번지 ,37.0817937,127.0603987
2258,마실,경기도 평택시 비전동 871-8 1층 ,36.9969965,127.1136527
2261,할리스커피,경기도 평택시 동삭동 711-14 1~2층 ,37.0096761,127.0989186
2264,로스팅포인트,경기도 평택시 팽성읍 추팔리 396-1 1층 ,36.9569829,127.0772359
2271,커피마마원정점,경기도 평택시 포승읍 원정리 1164-30번지 ,36.9996456,126.8451092
2272,카페휴,경기도 평택시 현덕면 권관리 302-1번지 농악마을공연장동동 ,36.9219702,126.9218319
2274,노크에스티카페,경기도 평택시 서정동 816-17 ,37.0674011,127.0623376
2277,정진원의커피볶는집세교점(ROASTERS),경기도 평택시 세교동 569-6번지 1~2층 ,36.9989668,127.0800705
2279,이디야평택법원점(EDIYA),경기도 평택시 동삭동 692-10 모세빌딩 ,37.0094754,127.0958092
2280,행복한카페,경기도 평택시 비전동 620-19 ,36.9948014,127.0902958
2282,컴포즈커피평택송탄출장소점,경기도 평택시 서정동 813-6 ,37.0664894,127.0633192
2284,토프레소(박병원점),경기도 평택시 장당동 470-12번지 외3필지 ,37.0480984,127.0572582
2285,마로카페,경기도 평택시 지산동 238-1번지 외 1필지 1동 ,37.0740285,127.0864331
2286,지예네커피 3호점,경기도 평택시 오성면 죽리 1-6 108호,37.0077926,126.9703550
2290,카페이월,경기도 평택시 이충동 664-6 하이존 102호,37.0602786,127.0659432
2293,토프레소비전프라자점,"경기도 평택시 비전동 630-12 외1필지, 1층 ",36.9962806,127.0882343
2294,투썸플레이스(소사벌점),"경기도 평택시 비전동 1109 좋은프라자2차, 112~116 ",36.9999718,127.1150266
2295,커피마마(평택현화점),경기도 평택시 안중읍 현화리 70번지 외1필지 ,36.9851187,126.9247303
2299,커피랑복권,경기도 평택시 세교동 568 1층 ,37.0006731,127.0786198
2301,놀숲,경기도 평택시 서정동 813-5번지 4층 ,37.0662577,127.0632900
2303,아시아호텔커피샵,경기도 평택시 신장동 297-61번지 외 9필지 A동 ,37.0790682,127.0509694
2306,커피집,경기도 평택시 비전동 1090번지 지엔병원 105호,36.9999117,127.1116592
2309,미남커피 금호어울림점,경기도 평택시 용이동 581 평택용이금호어울림 1단지 상가동 105호,37.0015751,127.1307921
2312,커피베이평택팽성점,"경기도 평택시 팽성읍 남산리 98-70 외 3필지(201-15,82-5,394-4) ",36.9635572,127.0654095
2314,커피상점,경기도 평택시 고덕면 궁리 82-1번지 ,37.0161239,127.0318726
2315,해피빈(행복한카페),경기도 평택시 팽성읍 남산리 317-46 ,36.9447115,127.0528225
2320,이가커피이충점,경기도 평택시 서정동 1106-2번지 ,37.0643114,127.0666983
2325,요거프레소(현촌지구점),경기도 평택시 용이동 600-1 블랑쉬에 1동 107호,36.9980976,127.1324145
2327,셀렉토커피 평택안중점,경기도 평택시 안중읍 현화리 836-6 MK빌딩 101호,36.9789365,126.9226569
2328,소프레소(소사벌점),경기도 평택시 비전동 1095 로얄프라자제1동 113호,37.0022546,127.1141731
2330,카페보스(CAFE BOSS) 평택비전점,경기도 평택시 비전동 828-1 태산그린아파트 상가동 104호,36.9976024,127.1089390
2333,데일리커피,"경기도 평택시 장안동 619번지 코오롱하늘채,상가2동 104호",37.0591088,127.0791805
2339,스타벅스커피 평택로데오점,"경기도 평택시 평택동 291 외2필지(108,109,110,111,112호) ",36.9920734,127.0885526
2347,빽다방평택소사벌1호점,경기도 평택시 비전동 1013-1 우리타워 107호,37.0037507,127.1051960
2354,평택로데오점빽다방,경기도 평택시 평택동 291-2 외3필지(로데오스타) 103호,36.9919845,127.0890046
2360,엘투커피,경기도 평택시 용이동 606-3 (1층) ,36.9935648,127.1349195
2367,씨씨카페,경기도 평택시 서정동 864-7번지 ,37.0633673,127.0587290
2370,조쌩커피,경기도 평택시 지산동 1013번지 ,37.0812936,127.0604351
2372,디저트39평택포승점,경기도 평택시 포승읍 도곡리 1154-4 101호,36.9870750,126.8472666
2374,해인카페,경기도 평택시 장안동 431-2 1층 ,37.0620473,127.0768749
2376,빵구,경기도 평택시 지산동 1145번지 ,37.0768141,127.0657482
2377,커피야,경기도 평택시 세교동 565-10 ,36.9991361,127.0804346
2379,엔제리너스 평택성모병원점,경기도 평택시 세교동 439-3 외5필지 ,37.0084026,127.0741577
2380,고즈넉카페,경기도 평택시 서정동 255-2번지 지하 ,37.0586715,127.0608841
2383,엔젤리너스죽백점,경기도 평택시 죽백동 771번지 ,37.0037964,127.1189244
2385,호커스포커스,경기도 평택시 신장동 314-15번지 외6필지 ,37.0807148,127.0517911
2386,스타벅스커피평택AK프라자,경기도 평택시 평택동 185-579 ,36.9909028,127.0859414
2388,카페수다,경기도 평택시 안중읍 학현리 501-2 평택서부복지타운 ,36.9895490,126.9218457
2389,커피니,경기도 평택시 평택동 185-579 평택역 ,36.9909028,127.0859414
2396,설빙안중점,"경기도 평택시 안중읍 현화리 831번지 배경산업개발(주) (109,110,197호) ",36.9789933,126.9191019
2398,파스쿠찌,경기도 평택시 비전동 1104 ,36.9991678,127.1125291
2405,보니또커피 평택비전점,경기도 평택시 비전동 872-5 ,36.9966077,127.1136175
2406,설빙서정점,경기도 평택시 서정동 847번지 2층 ,37.0665970,127.0617654
2409,인문학공동체여럿,경기도 평택시 합정동 929-12번지 ,36.9875274,127.1028540
2411,THE 기쁜,경기도 평택시 이충동 139번지 외15필지 2동 ,37.0562351,127.0722227
2413,노랑버스 키즈방방(비전점),경기도 평택시 비전동 487-13번지 외1필지 ,36.9997372,127.0949095
2414,카페 마데테스,경기도 평택시 용이동 491-3 ,36.9991736,127.1484826
2419,카페베네송탄신장점,경기도 평택시 신장동 324-22번지 ,37.0810322,127.0532543
2421,커피앤,경기도 평택시 서정동 787-4 A동 1층 ,37.0702653,127.0568127
2426,커피엔쿠키,경기도 평택시 청북읍 현곡리 455-3번지 다동 ,37.0393445,126.9456112
2427,송탄꽃시루,경기도 평택시 서정동 40-14번지 ,37.0717284,127.0586006
2429,토프레소비전점,경기도 평택시 비전동 811-2번지 ,36.9965816,127.1021540
2432,공차송탄점,경기도 평택시 서정동 818-35 101호,37.0672451,127.0607790
2437,"카페,운김",경기도 평택시 모곡동 442-9 ,37.0364695,127.0761201
2442,투썸플레이스평택법원점,경기도 평택시 동삭동 711-16 ,37.0094096,127.0993196
2449,차오름평택점,경기도 평택시 합정동 972-2 ,36.9881751,127.1131879
2452,웨이평택점,경기도 평택시 평택동 39-10번지 ,36.9934595,127.0887687
2453,할리스커피,경기도 평택시 평택동 65-10번지 (1~2층) ,36.9931729,127.0868553
2454,퐁치커피 평택용이점,경기도 평택시 용이동 442-28 (1층) ,36.9966988,127.1376913
2457,토프레소 세교점,경기도 평택시 세교동 563-1 ,36.9996016,127.0819401
2458,더웨이 146(The Way 146),경기도 평택시 합정동 876-1번지 ,36.9894876,127.1164983
2459,데이트,경기도 평택시 안중읍 학현리 506 1층 ,36.9884759,126.9214487
2464,치로치로,경기도 평택시 서정동 778-1 ,37.0702126,127.0648330
2465,아름다운카페,경기도 평택시 합정동 971-1 (합정감리교회1층) ,36.9873029,127.1124478
2469,위드커피3호점,경기도 평택시 이충동 산 10-24 외7필지 ,37.0664483,127.0671607
2471,바오더치커피,경기도 평택시 평택동 46-15번지 지1층 ,36.9919219,127.0879570
2474,토프레소팽성점,경기도 평택시 팽성읍 송화리 779-3 (1층) ,36.9634580,127.0589951
2477,파스쿠찌평택역점,경기도 평택시 평택동 39-13 ,36.9932771,127.0885910
2478,커피베이평택항점,경기도 평택시 포승읍 만호리 570-1번지 ,36.9574337,126.8483869
2480,까페드롭탑평택터미널점,경기도 평택시 평택동 185-245 ,36.9902427,127.0877556
2482,스타벅스커피평택송탄점,경기도 평택시 서정동 847-5 ,37.0664992,127.0629562
2486,원두야놀자,경기도 평택시 평택동 175-3번지 ,36.9898678,127.0842358
2487,요거프레소평택청북지구점,경기도 평택시 청북읍 옥길리 1097 사랑으로부영5차 상가동 103호,37.0207477,126.9123296
2488,커피콩샾,경기도 평택시 평택동 71-12 (1층) ,36.9944499,127.0848146
2489,디아떼,"경기도 평택시 이충동 610-2번지 102,103호",37.0521213,127.0575403
2493,카페보니또법원점,경기도 평택시 동삭동 708-1번지 ,37.0084177,127.0965538
2497,케빈스커피하우스,경기도 평택시 평택동 93-2번지 ,36.9911203,127.0830600
2499,커피마마,경기도 평택시 평택동 185-629 ,36.9899234,127.0847484
2500,정진원의커피볶는집용이점,경기도 평택시 용이동 450-11 ,36.9970528,127.1404845
2502,오투스커피 평택합정점,경기도 평택시 합정동 911-10 ,36.9903569,127.1007753
2503,청터북까페,경기도 평택시 합정동 392 ,36.9885961,127.1082905
2504,티큐비,경기도 평택시 안중읍 현화리 831 붐붐프라자 130호,36.9789933,126.9191019
2511,파스쿠찌평택서정점,경기도 평택시 서정동 801-9번지 ,37.0651286,127.0655618
2512,아이커피,경기도 평택시 서정동 796-3번지 ,37.0690010,127.0646771
2517,송탄시장상인회 송탄카페,경기도 평택시 지산동 754-28 ,37.0814888,127.0567459
2519,커피빅(평택장당점),경기도 평택시 장당동 635-3 외1필지 아트프라자 102호,37.0524652,127.0625486
2520,커피에반하다,경기도 평택시 비전동 829-5번지 ,36.9957393,127.1120206
2522,블로썸(Blossom),경기도 평택시 용이동 439-9 1층 ,36.9959706,127.1352754
2533,카페드림평택대학교점,경기도 평택시 용이동 111 (평택대학교내중앙도서관1층) ,36.9932188,127.1326328
2536,투썸플레이스 평택청북점,경기도 평택시 청북읍 옥길리 1157-2번지 ,37.0198941,126.9150803
2537,카페베네송탄출장소점,경기도 평택시 서정동 847-2 ,37.0665567,127.0622415
2538,커피랑,경기도 평택시 합정동 776번지 ,36.9901104,127.1061155
2549,이디야커피,경기도 평택시 평택동 37-23번지 ,36.9930574,127.0873876
2550,노크,경기도 평택시 서정동 816-17 ,37.0674011,127.0623376
2551,커피퀸,경기도 평택시 소사동 4-4 ,36.9927634,127.1327189
2554,요거프레소,경기도 평택시 안중읍 현화리 837-13 102호,36.9786634,126.9235382
2563,너프커피,경기도 평택시 평택동 33-2 ,36.9941303,127.0896808
2564,앤 153,경기도 평택시 이충동 359-21번지 1층 ,37.0555360,127.0689536
2567,위드커피,경기도 평택시 비전동 846 평택시청 신관1층 ,36.9917987,127.1128372
2572,가배마루,경기도 평택시 비전동 838-5 ,36.9928409,127.1116159
2574,빽다방평택이충점,경기도 평택시 이충동 668-3번지 뜨란프라자 102호,37.0598231,127.0667057
2578,토프레소 포승점,경기도 평택시 포승읍 도곡리 1138-12번지 ,36.9892190,126.8467431
2579,커피몰,경기도 평택시 신장동 317-22번지 (1층) ,37.0807177,127.0520993
2583,카페보니또,경기도 평택시 포승읍 만호리 570-1번지 ,36.9574337,126.8483869
2614,탐앤탐스평택SK점,"경기도 평택시 합정동 766-2번지 외 1필지 평택합정SK VIEW 주상복합1 105호, 106호 ",36.9913918,127.1023992
2622,버밀당서정리역점,경기도 평택시 서정동 427-1 (1층) ,37.0559723,127.0533614
